event_id	SRR1513329_Sample1	tpm1_sample1	tpm2_sample1	PSI_original_sample1	PSI_switched_sample1	DeltaPSI_sample1	SRR1513330_Sample1	tpm1_sample2	tpm2_sample2	PSI_original_sample2	PSI_switched_sample2	DeltaPSI_sample2	SRR1513331_Sample1	tpm1	tpm2	PSI_original	PSI_switched	DeltaPSI	gene	meanDeltaPSI	significant	event_type
ZNF250;A3:chr8:146115459-146115693:146115444-146115693:-	0.195652387615	0.32	1.34	0.192771084337349	0.807228915662651	0.614457831325301	0.279935024359	0.33	0.9	0.268292682926829	0.731707317073171	0.463414634146341	0.420355945723	0.55	0.76	0.419847328244275	0.580152671755725	0.16030534351145	ZNF250	0.412725936366667	TRUE	A3
HES7;A3:chr17:8025355-8025661:8025340-8025661:-	1	0.73	0	1	0	-1	1	0.94	0	1	0	-1	0	0	0.59	0	1	1	HES7	-0.333333333333333	TRUE	A3
FOXRED2;A5:chr22:36902470-36902959:36902470-36903056:-	0.158180258748	2.82	15.23	0.156232686980609	0.843767313019391	0.687534626038781	0.381210584523	6.81	12.22	0.357856016815554	0.642143983184446	0.284287966368891	0.173544950693	2.89	15.54	0.156809549647314	0.843190450352686	0.686380900705372	FOXRED2	0.5527344978	TRUE	A5
EIF2AK1;A3:chr7:6082624-6084193:6082621-6084193:-	0.890143534354	46.98	5.4	0.896907216494845	0.103092783505155	-0.793814432989691	0.904325011225	50.03	5.32	0.903884372177055	0.0961156278229449	-0.80776874435411	0.859858968709	47.3	7.88	0.857194635737586	0.142805364262414	-0.714389271475172	EIF2AK1	-0.771990816133333	TRUE	A3
PARP2;A5:chr14:20813285-20813553:20813246-20813553:+	0.016219150461	0.77	52.57	0.0144356955380577	0.985564304461942	0.971128608923884	0.0212860790918	1.12	56.16	0.0195530726256983	0.980446927374302	0.960893854748603	0.0246168343731	1.01	57.97	0.0171244489657511	0.982875551034249	0.965751102068498	PARP2	0.9659245219	TRUE	A5
PPOX;A5:chr1:161136462-161136630:161136401-161136630:+	1	2.39	0	1	0	-1	1	1.77	0	1	0	-1	0.76703790109	2.3	0.81	0.739549839228296	0.260450160771704	-0.479099678456592	PPOX	-0.826366559333333	TRUE	A5
SLC39A13;A3:chr11:47430213-47431617:47430213-47431638:+	0.4146339	20.68	27.5	0.4292237	0.5707763	0.1415525	0.3109247	14.35	27.44	0.3433836	0.6566164	0.3132328	0.3495941	17.5	27.68	0.3873395	0.6126605	0.2253209	SLC39A13	0.2267021	TRUE	A3
TRAFD1;A5:chr12:112563953-112568315:112563422-112568315:+	0.0569252445184	0.7	17.19	0.0391280044717719	0.960871995528228	0.921743991056456	0.0408997015228	0.56	18.14	0.0299465240641711	0.970053475935829	0.940106951871658	0.0852761912063	1.16	16.51	0.0656479909451047	0.934352009054895	0.868704018109791	TRAFD1	0.910184986966667	TRUE	A5
POPDC3;A5:chr6:105607694-105609300:105607694-105609671:-	0.5177927	18.86	34.52	0.3533158	0.6466842	0.2933683	0.5085658	18.91	33.8	0.3587555	0.6412445	0.2824891	0.4547167	16.49	35.67	0.3161426	0.6838574	0.3677147	POPDC3	0.314524	TRUE	A5
WDR66;A5:chr12:122356614-122359192:122356601-122359192:+	0.8408145376	3.73	0.98	0.791932059447983	0.208067940552017	-0.583864118895966	0.821633914701	3.56	1.16	0.754237288135593	0.245762711864407	-0.508474576271187	0.845641986819	2.72	1.06	0.71957671957672	0.28042328042328	-0.439153439153439	WDR66	-0.5104973781	TRUE	A5
HAX1;A3:chr1:154245252-154245812:154245252-154245956:+	0.940304120825	247.44	24.3	0.910576286155884	0.0894237138441157	-0.821152572311769	0.938610242577	230.74	24.13	0.905324282967788	0.0946757170322125	-0.810648565935575	0.911823651067	229.94	34.83	0.86845186388186	0.13154813611814	-0.736903727763719	HAX1	-0.789568288633333	TRUE	A3
IFI27L1;A3:chr14:94547795-94563187:94547795-94563233:+	0.132127861045	1.86	27	0.0644490644490645	0.935550935550936	0.871101871101871	0.0777770465843	1.18	30.1	0.0377237851662404	0.96227621483376	0.924552429667519	0.0551063632927	0	31.17	0	1	1	IFI27L1	0.9318847669	TRUE	A3
CPN2;A3:chr3:194063434-194071971:194063431-194071971:-	0.0733421301853	0	0.15	0	1	1	0.0748742771673	0	0.15	0	1	1	0.0795876585632	0	0.14	0	1	1	CPN2	1	TRUE	A3
HLA-DRB1;A3:chr6:32552155-32557420:32552129-32557420:-	0	74.95	0	1	0	-1	0	70.09	1.28	0.982065293540703	0.0179347064592966	-0.964130587081407	0	61.27	0	1	0	-1	HLA-DRB1	-0.988043529033333	TRUE	A3
ORC6;A5:chr16:46723741-46724903:46723682-46724903:+	0.0330852666163	0.9	28.48	0.0306330837304289	0.969366916269571	0.938733832539142	0	0	29.91	0	1	1	0.0522900834153	1.35	26.68	0.0481626828398145	0.951837317160185	0.903674634320371	ORC6	0.947469489	TRUE	A5
LPIN3;A3:chr20:39983377-39983460:39983377-39983465:+	1	1.11	0	1	0	-1	1	1.15	0	1	0	-1	1	1.17	0	1	0	-1	LPIN3	-1	TRUE	A3
OSMR;A5:chr5:38846489-38869134:38846228-38869134:+	0.876470566942	34.6	5.29	0.867385309601404	0.132614690398596	-0.734770619202808	0.872598198802	44.03	6.62	0.869299111549852	0.130700888450148	-0.738598223099704	0.873313768873	41.59	6.12	0.871725005239992	0.128274994760008	-0.743450010479983	OSMR	-0.738939617366667	TRUE	A5
MAPKAPK2;A3:chr1:206905264-206905383:206905264-206905920:+	0.044034878299	3.22	95.12	0.0327435428106569	0.967256457189343	0.934512914378686	0.0384364576505	3.31	97.72	0.0327625457784816	0.967237454221518	0.934474908443037	0.0458990441852	4.1	104.13	0.037882287720595	0.962117712279405	0.92423542455881	MAPKAPK2	0.9310744158	TRUE	A3
CDON;A5:chr11:125831000-125831550:125831000-125831619:-	0	0	1.12	0	1	1	0	0	1.55	0	1	1	0	0	1.45	0	1	1	CDON	1	TRUE	A5
LDHB;A5:chr12:21807611-21810402:21807611-21810685:-	0.000941880904047	1.22	1493.58	0.000816162697350816	0.999183837302649	0.998367674605298	0.000846631444409	0.81	1439.56	0.000562355505876962	0.999437644494123	0.998875288988246	0.00110032960242	1.22	1443.41	0.000844506897960031	0.99915549310204	0.99831098620408	LDHB	0.998517983333333	TRUE	A5
SCRN3;A3:chr2:175260545-175263003:175260545-175263094:+	1	9.32	0	1	0	-1	0.948576880175	9.95	1.69	0.854810996563574	0.145189003436426	-0.709621993127148	1	10.96	0	1	0	-1	SCRN3	-0.903207331033333	TRUE	A3
PNMAL1;A5:chr19:46971834-46972990:46971834-46973195:-	0.902213595083	7.85	1.68	0.823714585519412	0.176285414480588	-0.647429171038825	1	11.01	0	1	0	-1	1	11.05	0	1	0	-1	PNMAL1	-0.882476390333333	TRUE	A5
MPDU1;A3:chr17:7489115-7489264:7489115-7489269:+	0.953081025337	119.93	6.26	0.950392265631191	0.0496077343688089	-0.900784531262382	0.927545570517	100.69	8.2	0.924694645973	0.0753053540269997	-0.849389291946001	0.980260321953	117.24	2.48	0.979284998329435	0.0207150016705646	-0.958569996658871	MPDU1	-0.902914606633333	TRUE	A3
MAN2B1;A3:chr19:12769324-12772074:12769321-12772074:-	0.992185033525	30.55	0	1	0	-1	1	29.1	0	1	0	-1	1	29.69	0	1	0	-1	MAN2B1	-1	TRUE	A3
MRPS34;A3:chr16:1822535-1822605:1822514-1822605:-	0.0860784372872	14.74	188.31	0.0725929573996553	0.927407042600345	0.854814085200689	0.0552142273165	9.69	187.34	0.0491803278688525	0.950819672131148	0.901639344262295	0.0596836503868	10.77	176.45	0.0575259053519923	0.942474094648008	0.884948189296015	MRPS34	0.8804672061	TRUE	A3
MYEOV2;A5:chr2:241073422-241075609:241073422-241075639:-	0	0	218.26	0	1	1	0	0	173.28	0	1	1	0	0	174.37	0	1	1	MYEOV2	1	TRUE	A5
ROBO4;A3:chr11:124767157-124767622:124766951-124767622:-	1	36.48	1.79	0.953227070812647	0.046772929187353	-0.906454141625294	1	36.03	0	1	0	-1	0.978519705855	33.96	6.51	0.839140103780578	0.160859896219422	-0.678280207561156	ROBO4	-0.861578116666667	TRUE	A3
NDUFV1;A5:chr11:67374547-67375867:67374520-67375867:+	0.990588912742	122.42	0.83	0.993265720081136	0.0067342799188641	-0.986531440162272	0.996259650157	110.77	0.45	0.995953965114188	0.0040460348858119	-0.991907930228376	0.993489887566	112.09	0.8	0.992913455576225	0.00708654442377536	-0.985826911152449	NDUFV1	-0.9880887604	TRUE	A5
PBX4;A5:chr19:19681108-19681395:19681108-19681496:-	1	1.58	0	1	0	-1	0.712407219124	1.27	0.83	0.604761904761905	0.395238095238095	-0.20952380952381	1	1.55	0	1	0	-1	PBX4	-0.7365079365	TRUE	A5
HES7;A3:chr17:8025355-8025661:8025340-8025661:-	1	0.73	0	1	0	-1	1	0.94	0	1	0	-1	0	0	0.59	0	1	1	HES7	-0.333333333333333	TRUE	A3
GAR1;A5:chr4:110736960-110737309:110736701-110737309:+	0.742496894626	33.98	46.12	0.424219725343321	0.575780274656679	0.151560549313358	0.830214230632	40.06	36.12	0.525859805723287	0.474140194276713	-0.051719611446574	0.72627995327	33.34	44.25	0.429694548266529	0.570305451733471	0.140610903466942	GAR1	0.0801506135333333	FALSE	A5
UBE4A;A5:chr11:118243402-118243801:118243381-118243801:+	0.17965083918	3.52	17.37	0.168501675442796	0.831498324557204	0.662996649114409	0.143126481282	3.8	25.18	0.131124913733609	0.868875086266391	0.737750172532781	0.0705040919391	1.78	25.3	0.0657311669128508	0.934268833087149	0.868537666174298	UBE4A	0.7564281625	TRUE	A5
STX5;A3:chr11:62575138-62591638:62575100-62591638:-	0.00564024661891	0	61.36	0	1	1	0.00602552913846	0.34	57.4	0.0058884655351576	0.994111534464842	0.988223068929685	0.00541554381035	0.31	59.38	0.00519349974870162	0.994806500251298	0.989613000502597	STX5	0.9926120233	TRUE	A3
CPN2;A3:chr3:194063434-194071971:194063431-194071971:-	0.0733421301853	0	0.15	0	1	1	0.0748742771673	0	0.15	0	1	1	0.0795876585632	0	0.14	0	1	1	CPN2	1	TRUE	A3
TMEM171;A3:chr5:72424358-72427365:72424358-72427368:+	0.727395282096	30.73	12.19	0.715983224603914	0.284016775396086	-0.431966449207829	0.626032215005	25.48	15.24	0.62573673870334	0.37426326129666	-0.25147347740668	0.684918105595	32.98	15.74	0.676929392446634	0.323070607553366	-0.353858784893268	TMEM171	-0.345766237133333	TRUE	A3
GPR162;A5:chr12:6933931-6934649:6932929-6934649:+	1	0.72	0	1	0	-1	0.355524159122	0.28	0.82	0.254545454545455	0.745454545454545	0.490909090909091	1	0.54	0.31	0.635294117647059	0.364705882352941	-0.270588235294118	GPR162	-0.259893048033333	TRUE	A5
NCKIPSD;A3:chr3:48719589-48719781:48719568-48719781:-	0.560581134756	11.87	9.86	0.546249424758399	0.453750575241602	-0.092498849516797	0.461592251006	9.61	11.82	0.448436770881941	0.551563229118059	0.103126458236118	0.544000604573	12	10.3	0.538116591928251	0.461883408071749	-0.0762331838565022	NCKIPSD	-0.0218685252666667	FALSE	A3
ANO7;A3:chr2:242130666-242135118:242130666-242135121:+	1	0.17	0	1	0	-1	1	0.29	0	1	0	-1	1	0.14	0	1	0	-1	ANO7	-1	TRUE	A3
C1QTNF9B-AS1;A5:chr13:24465670-24465752:24465589-24465752:+	1	5.96	0	1	0	-1	0.963732	4.53	0.26	0.9457203	0.05427975	-0.8914405	0.9188909	6.89	0.9	0.8844673	0.1155327	-0.7689345	C1QTNF9B-AS1	-0.8867917	TRUE	A5
CFAP69;A5:chr7:89897698-89900840:89897644-89900840:+	0	0	0.28	0	1	1	0	0	0.17	0	1	1	0	0	0.2	0	1	1	CFAP69	1	TRUE	A5
HIPK2;A3:chr7:139299239-139305147:139299158-139305147:-	0.549059177523	3.61	3.46	0.510608203677511	0.489391796322489	-0.0212164073550212	0.675347601025	5.61	4.06	0.580144777662875	0.419855222337125	-0.16028955532575	0.550311115812	3.12	3.56	0.467065868263473	0.532934131736527	0.0658682634730539	HIPK2	-0.0385458997666667	FALSE	A3
EIF3B;A3:chr7:2419146-2419839:2419146-2419914:+	0.447677779919	126.75	129.86	0.493940220568177	0.506059779431823	0.0121195588636453	0.427377231859	121.92	123	0.497795198432141	0.502204801567859	0.00440960313571775	0.409206489342	112.8	130.71	0.463225329555254	0.536774670444746	0.0735493408894913	EIF3B	0.0300261677	FALSE	A3
EMC6;A5:chr17:3572306-3572392:3572193-3572392:+	0.221100771201	43.27	192.25	0.183721127717391	0.816278872282609	0.632557744565217	0.211350312032	39	198.78	0.164017158718143	0.835982841281857	0.671965682563714	0.227717359918	40.16	184.64	0.17864768683274	0.82135231316726	0.64270462633452	EMC6	0.649076017866667	TRUE	A5
CDON;A5:chr11:125831000-125831550:125831000-125831619:-	0	0	1.12	0	1	1	0	0	1.55	0	1	1	0	0	1.45	0	1	1	CDON	1	TRUE	A5
TTC31;A5:chr2:74718799-74719131:74718793-74719131:+	0.6618115	5.16	2.8	0.6482412	0.3517588	-0.2964824	0.7539245	5.69	2.5	0.6947497	0.3052503	-0.3894994	0.7169536	5.69	2.51	0.6939024	0.3060976	-0.3878049	TTC31	-0.3579289	TRUE	A5
HNRNPU;A5:chr1:245026032-245026919:245026032-245026976:-	0.1203887875	28.17	218.36	0.11426601225003	0.885733987749969	0.771467975499939	0.131667161456	36.71	248.14	0.128874846410391	0.871125153589609	0.742250307179217	0.118106500443	29.72	242.01	0.109373274942038	0.890626725057962	0.781253450115924	HNRNPU	0.7649905774	TRUE	A5
ATF6B;A5:chr6:32095527-32095894:32095527-32095903:-	0.794710197125	34.58	9.29	0.788237975837702	0.211762024162298	-0.576475951675405	0.812305689283	37.44	9.27	0.801541425818883	0.198458574181118	-0.603082851637765	0.847393902098	38.76	7.11	0.844996729888816	0.155003270111184	-0.689993459777632	ATF6B	-0.623184087866667	TRUE	A5
SNRPD1;A3:chr18:19202762-19203709:19202762-19203832:+	0.992377193673	155.9	1.56	0.990092721961133	0.00990727803886701	-0.980185443922266	0.990223617219	162.71	1.85	0.988757899854157	0.0112421001458435	-0.977515799708313	0.991512251225	166.32	1.68	0.99	0.01	-0.98	SNRPD1	-0.9792337479	TRUE	A3
C2CD2L;A3:chr11:118984422-118984562:118984422-118984565:+	0.181697646381	3.29	15.46	0.175466666666667	0.824533333333333	0.649066666666667	0.0961669645173	2.22	17.67	0.111613876319759	0.888386123680241	0.776772247360483	0.163653385879	3.32	17.4	0.16023166023166	0.83976833976834	0.67953667953668	C2CD2L	0.7017918648	TRUE	A3
NRGN;A3:chr11:124615625-124615858:124615625-124615861:+	0.33518974705	21.27	43.09	0.330484773151025	0.669515226848975	0.339030453697949	0.379216024541	22.68	38.07	0.373333333333333	0.626666666666667	0.253333333333333	0.380584961414	26.6	43.54	0.379241516966068	0.620758483033932	0.241516966067864	NRGN	0.2779602511	TRUE	A3
WDR31;A3:chr9:116093396-116094187:116093393-116094187:-	0.044659905002	0	0.18	0	1	1	1	0.34	0	1	0	-1	0.498803473422	0.1	0.1	0.5	0.5	0	WDR31	0	FALSE	A3
BCL7A;A5:chr12:122492895-122496998:122492832-122496998:+	0.170883246649	1.05	6.18	0.145228215767635	0.854771784232365	0.70954356846473	0.0775431355807	0.48	7.18	0.0626631853785901	0.93733681462141	0.87467362924282	0.297416676334	1.77	5.31	0.25	0.75	0.5	BCL7A	0.694739065733333	TRUE	A5
CFAP97;A5:chr4:186112366-186124939:186112366-186125052:-	0.0365284074852	0.4	17.32	0.0225733634311512	0.977426636568849	0.954853273137698	0.0583640435345	1	25.67	0.0374953130858643	0.962504686914136	0.925009373828271	0.0399351554874	0.74	24.09	0.0298026580749094	0.970197341925091	0.940394683850181	CFAP97	0.940085776933333	TRUE	A5
ZNF250;A3:chr8:146115459-146115693:146115444-146115693:-	0.195652387615	0.32	1.34	0.192771084337349	0.807228915662651	0.614457831325301	0.279935024359	0.33	0.9	0.268292682926829	0.731707317073171	0.463414634146341	0.420355945723	0.55	0.76	0.419847328244275	0.580152671755725	0.16030534351145	ZNF250	0.412725936366667	TRUE	A3
TAF15;A5:chr17:34147252-34147336:34147243-34147336:+	0.865056530237	255.28	40.46	0.863190640427402	0.136809359572598	-0.726381280854805	0.840853726867	245.08	47.46	0.837765775620428	0.162234224379572	-0.675531551240856	0.833342595765	236.72	48.71	0.82934519847248	0.17065480152752	-0.65869039694496	TAF15	-0.686867743066667	TRUE	A5
FOXRED2;A5:chr22:36902470-36902959:36902470-36903056:-	0.158180258748	2.82	15.23	0.156232686980609	0.843767313019391	0.687534626038781	0.381210584523	6.81	12.22	0.357856016815554	0.642143983184446	0.284287966368891	0.173544950693	2.89	15.54	0.156809549647314	0.843190450352686	0.686380900705372	FOXRED2	0.5527344978	TRUE	A5
JMJD4;A5:chr1:227920377-227920582:227920377-227920630:-	0.916708454829	15.77	1.66	0.904761904761905	0.0952380952380952	-0.80952380952381	0.900487149399	12.61	2.02	0.861927546138072	0.138072453861928	-0.723855092276145	0.799332231032	12.24	3.65	0.770295783511643	0.229704216488357	-0.540591567023285	JMJD4	-0.691323489766667	TRUE	A5
SYNE1;A5:chr6:152674879-152675794:152674879-152675860:-	1	0.23	0	1	0	-1	0.2595134	0.05	0.22	0.1851852	0.8148148	0.6296296	0.3694357	0.08	0.09	0.4705882	0.5294118	0.05882353	SYNE1	-0.1038489	FALSE	A5
RYK;A3:chr3:133910827-133913926:133910818-133913926:-	0.553253519074	22.84	18.89	0.547328061346753	0.452671938653247	-0.0946561226935058	0.567091749952	25.73	22.73	0.530953363598844	0.469046636401156	-0.0619067271976888	0.407449482043	18.56	27.75	0.40077736989851	0.59922263010149	0.19844526020298	RYK	0.0139608032666667	FALSE	A3
SLTM;A3:chr15:59192136-59193459:59192082-59193459:-	0.580909099211	14.94	13.3	0.529036827195467	0.470963172804533	-0.0580736543909348	0.477100366246	13.37	19.62	0.405274325553198	0.594725674446802	0.189451348893604	0.639165656102	18.94	12.66	0.599367088607595	0.400632911392405	-0.19873417721519	SLTM	-0.0224521607	FALSE	A3
ZNF266;A5:chr19:9529307-9529438:9529307-9529442:-	0.4462504	2.56	2.99	0.4612613	0.5387387	0.07747748	0.4401899	3.06	3.15	0.4927536	0.5072464	0.01449275	0.4505866	2.63	3.14	0.4558059	0.5441941	0.08838821	ZNF266	0.06011948	FALSE	A5
WARS2;A3:chr1:119576011-119576718:119575982-119576718:-	0.106633883945	2.02	17.27	0.104717470191809	0.895282529808191	0.790565059616382	0.0319997627745	0.56	17.45	0.031093836757357	0.968906163242643	0.937812326485286	0.044147390436	0.78	17.34	0.043046357615894	0.956953642384106	0.913907284768212	WARS2	0.880761557166667	TRUE	A3
FOXRED2;A5:chr22:36902470-36902959:36902470-36903056:-	0.158180258748	2.82	15.23	0.156232686980609	0.843767313019391	0.687534626038781	0.381210584523	6.81	12.22	0.357856016815554	0.642143983184446	0.284287966368891	0.173544950693	2.89	15.54	0.156809549647314	0.843190450352686	0.686380900705372	FOXRED2	0.5527344978	TRUE	A5
GPAM;A3:chr10:113942649-113943451:113942645-113943451:-	0.790904993532	4.57	1.21	0.790657439446367	0.209342560553633	-0.581314878892734	1	7.29	0	1	0	-1	0.999800913081	6.81	0	1	0	-1	GPAM	-0.860438293	TRUE	A3
LOC643072;A3:chr2:160471964-160472258:160471964-160472261:+	1	0.51	0	1	0	-1	1	0.65	0	1	0	-1	1	0.6	0	1	0	-1	LOC643072	-1	TRUE	A3
WARS2;A3:chr1:119576011-119576718:119575982-119576718:-	0.106633883945	2.02	17.27	0.104717470191809	0.895282529808191	0.790565059616382	0.0319997627745	0.56	17.45	0.031093836757357	0.968906163242643	0.937812326485286	0.044147390436	0.78	17.34	0.043046357615894	0.956953642384106	0.913907284768212	WARS2	0.880761557166667	TRUE	A3
MID2;A5:chrX:107160969-107167573:107160879-107167573:+	0.264986291581	0.66	2.1	0.239130434782609	0.760869565217391	0.521739130434783	0.340966340718	1.03	2.41	0.299418604651163	0.700581395348837	0.401162790697674	0.473674229559	1.31	1.73	0.430921052631579	0.569078947368421	0.138157894736842	MID2	0.353686605233333	TRUE	A5
SYNE1;A5:chr6:152674879-152675794:152674879-152675860:-	1	0.23	0	1	0	-1	0.2595134	0.05	0.22	0.1851852	0.8148148	0.6296296	0.3694357	0.08	0.09	0.4705882	0.5294118	0.05882353	SYNE1	-0.1038489	FALSE	A5
PIDD1;A5:chr11:800244-800333:800244-800384:-	0.763756310044	5.1	1.75	0.744525547445255	0.255474452554745	-0.489051094890511	0.769692547426	5.36	1.54	0.776811594202899	0.223188405797101	-0.553623188405797	0.65860186431	3.66	1.84	0.665454545454546	0.334545454545455	-0.330909090909091	PIDD1	-0.4578611248	TRUE	A5
LINC01011;A3:chr6:2988265-2988662:2988265-2989762:+	0.159311993698	0.06	0.86	0.0652173913043478	0.934782608695652	0.869565217391304	0.135293138664	0.1	1.45	0.0645161290322581	0.935483870967742	0.870967741935484	0.203918183825	0.1	1.36	0.0684931506849315	0.931506849315068	0.863013698630137	LINC01011	0.867848885966667	TRUE	A3
SNX19;A5:chr11:130781666-130784161:130781666-130786175:-	0.496393782051	14.26	22.27	0.390364084314262	0.609635915685738	0.219271831371475	0.51656184404	16.79	26.92	0.384122626401281	0.615877373598719	0.231754747197438	0.504531436969	16.25	26.5	0.380116959064327	0.619883040935672	0.239766081871345	SNX19	0.230264220066667	TRUE	A5
MTRR;A5:chr5:7869328-7870883:7869302-7870883:+	0.503432427251	15.12	17.82	0.459016393442623	0.540983606557377	0.0819672131147541	0.606866027454	23.79	14.8	0.616480953614926	0.383519046385074	-0.232961907229852	0.770118729736	26.19	12.1	0.683990598067381	0.31600940193262	-0.367981196134761	MTRR	-0.1729919634	FALSE	A5
KRBA1;A3:chr7:149418081-149418471:149418081-149418474:+	0	0	0.52	0	1	1	0.547636918791	0.24	0.33	0.421052631578947	0.578947368421053	0.157894736842105	1	0.35	0	1	0	-1	KRBA1	0.0526315789333333	FALSE	A3
NEURL4;A5:chr17:7226185-7226267:7226185-7226273:-	0.737438433975	4.81	1.73	0.735474006116208	0.264525993883792	-0.470948012232416	0.718745713182	5.09	1.83	0.735549132947977	0.264450867052023	-0.471098265895954	0.807898638486	5.22	1.25	0.806800618238022	0.193199381761978	-0.613601236476043	NEURL4	-0.5185491713	TRUE	A5
BANF1;A5:chr11:65770041-65770706:65769984-65770706:+	0.855242477082	397.84	76.89	0.838034251047964	0.161965748952036	-0.676068502095928	0.865987292223	378.71	68.1	0.84758622233164	0.15241377766836	-0.69517244466328	0.857999441256	394	76.9	0.836695689105967	0.163304310894033	-0.673391378211935	BANF1	-0.681544108233333	TRUE	A5
MAPKAPK2;A3:chr1:206905264-206905383:206905264-206905920:+	0.044034878299	3.22	95.12	0.0327435428106569	0.967256457189343	0.934512914378686	0.0384364576505	3.31	97.72	0.0327625457784816	0.967237454221518	0.934474908443037	0.0458990441852	4.1	104.13	0.037882287720595	0.962117712279405	0.92423542455881	MAPKAPK2	0.9310744158	TRUE	A3
TSNARE1;A3:chr8:143382008-143395745:143382005-143395745:-	0.5922589	1.14	0.85	0.5728643	0.4271357	-0.1457286	0.4833754	0.86	1	0.4623656	0.5376344	0.07526882	0.4570124	0.76	0.82	0.4810127	0.5189873	0.03797468	TSNARE1	-0.01082838	FALSE	A3
GATAD2A;A3:chr19:19609531-19611927:19609531-19611930:+	0.759961024939	39.19	8.11	0.828541226215645	0.171458773784355	-0.65708245243129	0.792633320124	47.94	8.1	0.855460385438972	0.144539614561028	-0.710920770877944	0.844735086351	51.66	6.73	0.884740537763316	0.115259462236684	-0.769481075526631	GATAD2A	-0.7124947663	TRUE	A3
ZNF181;A3:chr19:35230173-35230428:35230173-35230431:+	0.49631339863	1.25	1.3	0.490196078431373	0.509803921568628	0.0196078431372549	0.542555173793	2.12	1.8	0.540816326530612	0.459183673469388	-0.0816326530612245	0.297597191176	0.66	2.35	0.219269102990033	0.780730897009967	0.561461794019934	ZNF181	0.166478994633333	FALSE	A3
GAK;A5:chr4:887277-887662:887277-887719:-	0.985823833563	12.3	0.41	0.967741935483871	0.032258064516129	-0.935483870967742	0.971799694407	11.61	0.8	0.935535858178888	0.064464141821112	-0.871071716357776	0.929810583973	10.92	1.14	0.90547263681592	0.0945273631840796	-0.810945273631841	GAK	-0.872500287133333	TRUE	A5
RASA1;A5:chr5:86564872-86627165:86564807-86627165:+	0.643259010095	14.63	5.49	0.72713717693837	0.27286282306163	-0.45427435387674	0.403066552739	12.85	9.84	0.566328779197885	0.433671220802116	-0.132657558395769	0.39252006629	11.83	10.25	0.535778985507246	0.464221014492754	-0.0715579710144928	RASA1	-0.2194966278	TRUE	A5
ZFP14;A3:chr19:36851438-36853014:36851435-36853014:-	0.399482341247	0.08	0.25	0.242424242424242	0.757575757575758	0.515151515151515	0	0	0.43	0	1	1	0.498699627809	0.33	0	1	0	-1	ZFP14	0.171717171666667	FALSE	A3
STX5;A3:chr11:62575138-62591638:62575100-62591638:-	0.00564024661891	0	61.36	0	1	1	0.00602552913846	0.34	57.4	0.0058884655351576	0.994111534464842	0.988223068929685	0.00541554381035	0.31	59.38	0.00519349974870162	0.994806500251298	0.989613000502597	STX5	0.9926120233	TRUE	A3
MTCH1;A5:chr6:36938470-36940428:36938470-36940479:-	0.634241061972	186.45	121.13	0.606183757071331	0.393816242928669	-0.212367514142662	0.683119960603	183.62	98.46	0.650950085082246	0.349049914917754	-0.301900170164492	0.670335849614	186.95	104.98	0.640393244955983	0.359606755044017	-0.280786489911965	MTCH1	-0.265018058066667	TRUE	A5
MFAP4;A5:chr17:19290151-19290354:19290151-19290463:-	0	0	0.35	0	1	1	0	0	0.53	0	1	1	0	0	0.19	0	1	1	MFAP4	1	TRUE	A5
PPOX;A5:chr1:161136462-161136630:161136401-161136630:+	1	2.39	0	1	0	-1	1	1.77	0	1	0	-1	0.76703790109	2.3	0.81	0.739549839228296	0.260450160771704	-0.479099678456592	PPOX	-0.826366559333333	TRUE	A5
MAPKAPK5;A5:chr12:112326810-112327844:112326804-112327844:+	0.495211533849	12.04	13.24	0.47626582278481	0.52373417721519	0.0474683544303798	0.417042349727	12.15	16.88	0.418532552531864	0.581467447468136	0.162934894936273	0.474502553035	12.79	14.58	0.467299963463646	0.532700036536354	0.0654000730727073	MAPKAPK5	0.0919344406333333	FALSE	A5
ZNF764;A3:chr16:30567431-30569054:30567428-30569054:-	0.660001287232	1.85	0.95	0.660714285714286	0.339285714285714	-0.321428571428572	0.110187004301	0.29	2.6	0.100346020761246	0.899653979238754	0.799307958477509	0.197043876062	0.45	2.31	0.16304347826087	0.83695652173913	0.673913043478261	ZNF764	0.383930810166667	TRUE	A3
SLC25A39;A3:chr17:42399920-42400176:42399896-42400176:-	0.250063779192	45.89	157.52	0.225603460990118	0.774396539009881	0.548793078019763	0.284936623314	44.8	135.9	0.24792473713337	0.75207526286663	0.50415052573326	0.287585841532	49.37	141.08	0.259228143869782	0.740771856130218	0.481543712260436	SLC25A39	0.5114957719	TRUE	A3
EPOR;A5:chr19:11492781-11493523:11492781-11493773:-	0.108234859011	0.17	1.78	0.0871794871794872	0.912820512820513	0.825641025641026	0.145322729545	0.19	1.46	0.115151515151515	0.884848484848485	0.76969696969697	0.177527318281	0.24	1.64	0.127659574468085	0.872340425531915	0.74468085106383	EPOR	0.780006282233333	TRUE	A5
UNC45A;A5:chr15:91478605-91478774:91478560-91478774:+	0.668021511579	45.43	15.19	0.749422632794457	0.250577367205543	-0.498845265588915	0.683715698996	42.23	13.04	0.764067305952596	0.235932694047404	-0.528134611905193	0.727575301325	44.66	11.42	0.796362339514979	0.203637660485021	-0.592724679029957	UNC45A	-0.539901518966667	TRUE	A5
